trade_date,dominant_code,close,oi,vol,price_change,oi_change,oi_change_pct,vol_change,vol_oi_ratio,price_move_threshold,oi_move_threshold,signal,signal_text,regime,position_flow_score,position_flow_factor
2017-03-01,NI1705.SHF,91090,506920,472650,0.004410629617377815,-3966.0,-0.00776298430569633,51756.0,0.9323956442831216,0.0072907502565280335,0.014087071090888359,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.03352354688318515
2017-03-02,NI1705.SHF,91150,492452,391970,0.0006586892084752272,-14468.0,-0.028540992661563958,-80680.0,0.7959557479713759,0.006219580665452473,0.014087071090888359,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.2788230345308873
2017-03-03,NI1705.SHF,90800,494374,413718,-0.0038398244651672853,1922.0,0.0039029184570273934,21748.0,0.836852261648064,0.0054276670771901125,0.013703882095325637,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.0006309399186010811
2017-03-06,NI1705.SHF,91040,490760,501870,0.002643171806167466,-3614.0,-0.007310254989137732,88152.0,1.0226383568342978,0.004698113390563474,0.013703882095325637,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.046670831829702664
2017-03-07,NI1705.SHF,91140,488124,348648,0.001098418277680091,-2636.0,-0.005371260901459007,-153222.0,0.7142611303685129,0.004698113390563474,0.013425948794569875,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.04272842623778916
2017-03-08,NI1705.SHF,88100,508730,645388,-0.03335527759490897,20606.0,0.04221468315428045,296740.0,1.2686257936429934,0.004698113390563474,0.013703882095325637,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.9114059444062854
2017-03-09,NI1705.SHF,84130,495482,724322,-0.04506242905788871,-13248.0,-0.026041318577634476,78934.0,1.4618533064773291,0.0054276670771901125,0.013703882095325637,long_unwinding,价格下跌且减仓，偏向多头离场、趋势衰减,多头离场,-1,-1.7110374763552318
2017-03-10,NI1705.SHF,83690,490852,401606,-0.0052300011886365905,-4630.0,-0.00934443632664761,-322716.0,0.8181814477683701,0.005549869089633841,0.013703882095325637,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.145744375152842
2017-03-13,NI1705.SHF,84070,488520,660964,0.004540566375911048,-2332.0,-0.004750922885105924,259358.0,1.3529927126832064,0.005107799176192862,0.013703882095325637,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.002103565091948756
2017-03-14,NI1705.SHF,83980,472350,481678,-0.0010705364577138221,-16170.0,-0.03309997543601084,-179286.0,1.0197480681697892,0.004763081769830091,0.014087071090888359,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.34170511893724664
2017-03-15,NI1705.SHF,84980,474100,429164,0.011907597046916019,1750.0,0.003704879856038845,-52514.0,0.9052183083737608,0.004885283782273819,0.014087071090888359,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.15612476902954864
2017-03-16,NI1705.SHF,85510,459520,406986,0.006236761590962647,-14580.0,-0.030753005695001057,-22178.0,0.8856763579387187,0.004885283782273819,0.014087071090888359,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.7548375589596159
2017-03-17,NI1705.SHF,84460,468854,385452,-0.012279265582972765,9334.0,0.020312499999999956,-21534.0,0.822115200040951,0.005549869089633841,0.014510625398710786,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.9196676558297283
2017-03-20,NI1705.SHF,84450,448864,347232,-0.00011839924224488207,-19990.0,-0.04263587385412093,-38220.0,0.7735795252013973,0.004885283782273819,0.015378850681898426,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.42754273096365814
2017-03-21,NI1705.SHF,84300,444418,353398,-0.001776198934280604,-4446.0,-0.0099050046339203,6166.0,0.7951928139724314,0.004885283782273819,0.015378850681898426,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.11681203568200904
2017-03-22,NI1705.SHF,82440,441206,382710,-0.022064056939501753,-3212.0,-0.007227430032086923,29312.0,0.8674179408258273,0.004885283782273819,0.015378850681898426,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.29291486971588676
2017-03-23,NI1705.SHF,82990,414302,310120,0.006671518680252397,-26904.0,-0.06097831851788049,-72590.0,0.7485360920294858,0.004885283782273819,0.0181536410272089,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.45693200162371905
2017-03-24,NI1705.SHF,82510,424832,245506,-0.005783829377033367,10530.0,0.02541624225806305,-64614.0,0.5778896128351914,0.004885283782273819,0.0181536410272089,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.8036758711897032
2017-03-27,NI1705.SHF,80320,413042,453520,-0.026542237304569172,-11790.0,-0.02775214673094306,208014.0,1.0979997191568895,0.004885283782273819,0.022864371129031502,long_unwinding,价格下跌且减仓，偏向多头离场、趋势衰减,多头离场,-1,-1.5429438403551223
2017-03-28,NI1705.SHF,80930,377206,295030,0.007594621513944189,-35836.0,-0.08676115261886197,-158490.0,0.7821455650228257,0.005506915282834979,0.022864371129031502,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.2083346889508222
2017-03-29,NI1705.SHF,82550,356792,316094,0.020017298900284253,-20414.0,-0.05411896947556505,21064.0,0.8859335411107873,0.006010295483998007,0.025728780417848762,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.658983294247192
2017-03-30,NI1705.SHF,82320,329242,261944,-0.0027861901877649364,-27550.0,-0.0772158568577771,-54150.0,0.7955971595361466,0.006010295483998007,0.025728780417848762,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.8000204704554204
2017-03-31,NI1709.SHF,84860,346334,209452,0.030855199222546092,17092.0,0.05191318240078724,-52492.0,0.6047688069897844,0.006454140135607522,0.02689673265428877,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.8276838162333333
2017-04-05,NI1709.SHF,86000,375432,163730,0.01343389111477733,29098.0,0.08401716262336367,-45722.0,0.43611093353789765,0.007133070097098293,0.02925257621297206,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.97451053738141
2017-04-06,NI1709.SHF,86440,405962,284120,0.005116279069767415,30530.0,0.08131965309297029,120390.0,0.699868460594834,0.007133070097098293,0.03192649056550595,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.864359321627377
2017-04-07,NI1709.SHF,83970,408378,531658,-0.028574733919481732,2416.0,0.005951295934102152,247538.0,1.3018771824143318,0.007133070097098293,0.02925257621297206,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.2262343798537958
2017-04-10,NI1709.SHF,85050,409842,414178,0.012861736334405238,1464.0,0.003584913976756754,-117480.0,1.010579686806135,0.007133070097098293,0.02925257621297206,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.16446650311161992
2017-04-11,NI1709.SHF,85230,408738,453556,0.002116402116402183,-1104.0,-0.002693720994920046,39378.0,1.1096497022542557,0.007133070097098293,0.02925257621297206,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.005773188785178629
2017-04-12,NI1709.SHF,81620,436898,705532,-0.04235597794203916,28160.0,0.06889498896603685,251976.0,1.6148666279085737,0.009751109280430104,0.03192649056550595,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.7346098897600228
2017-04-13,NI1709.SHF,81930,441640,447192,0.0037980887037489808,4742.0,0.010853791960594883,-258340.0,1.0125713250611357,0.009751109280430104,0.02925257621297206,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.14651880664343864
2017-04-14,NI1709.SHF,80680,470056,440766,-0.015256926644696689,28416.0,0.0643419980074269,-6426.0,0.937688275439522,0.009936943548458477,0.036694439774560994,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.5091492863726979
2017-04-17,NI1709.SHF,80690,478168,444438,0.00012394645513147395,8112.0,0.017257518253144255,3672.0,0.9294599387662913,0.009936943548458477,0.035194010292531996,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.1738146470827573
2017-04-18,NI1709.SHF,80240,491098,387188,-0.0055768992440202725,12930.0,0.027040705358786,-57250.0,0.7884129033309034,0.007133070097098293,0.035194010292531996,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.21463806114765727
2017-04-19,NI1709.SHF,79200,490114,559702,-0.012961116650049842,-984.0,-0.0020036734012356394,172514.0,1.1419832936826941,0.010228178924174713,0.02739642604486453,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.14964790051285481
2017-04-20,NI1709.SHF,79680,483408,488442,0.0060606060606061,-6706.0,-0.013682531002991105,-71260.0,1.010413563697746,0.010228178924174713,0.02739642604486453,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.07621924942385006
2017-04-21,NI1709.SHF,79540,502128,452068,-0.001757028112449821,18720.0,0.03872505212987787,-36374.0,0.9003043048784374,0.007133070097098293,0.033238599430410465,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.36968024017428047
2017-04-24,NI1709.SHF,78790,522788,436284,-0.009429218003520257,20660.0,0.041144887359398474,-15784.0,0.8345333098693926,0.008511919758732223,0.033238599430410465,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.6828433064412178
2017-04-25,NI1709.SHF,77800,555880,481430,-0.0125650463256759,33092.0,0.06329908108066751,45146.0,0.8660682161617616,0.010997132164598078,0.03993496974463817,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.492659652450084
2017-04-26,NI1709.SHF,77990,554322,364990,0.002442159383033493,-1558.0,-0.0028027631862992397,-116440.0,0.6584440090777562,0.008511919758732223,0.03993496974463817,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.003606038032657466
2017-04-27,NI1709.SHF,77920,578378,409656,-0.0008975509680728688,24056.0,0.04339715905195907,44666.0,0.7082842016812534,0.007744912032063178,0.03993496974463817,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.424996080838862
2017-04-28,NI1709.SHF,79300,578682,503414,0.017710472279260703,304.0,0.0005256078204911585,93758.0,0.8699320179304004,0.007744912032063178,0.032882878744331934,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.1823608009975186
2017-05-02,NI1709.SHF,80030,577706,206474,0.009205548549810816,-976.0,-0.0016865912539183459,-296940.0,0.35740324663410106,0.009317383276665536,0.022149111805965127,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.0751895729589247
2017-05-03,NI1709.SHF,79380,589762,284020,-0.008121954267149789,12056.0,0.020868746386570436,77546.0,0.481584096635592,0.008663751408480302,0.019063132319857345,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.12746792119420647
2017-05-04,NI1709.SHF,76270,590332,595228,-0.03917863441672964,570.0,0.0009664915677849439,311208.0,1.0082936381561562,0.008663751408480302,0.01547002462806768,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.38212142848944697
2017-05-05,NI1709.SHF,74820,595164,457438,-0.019011406844106515,4832.0,0.008185224585487427,-137790.0,0.7685915142716966,0.009317383276665536,0.012268161481792994,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.10826182258619088
2017-05-08,NI1709.SHF,75730,575992,515838,0.012162523389467994,-19172.0,-0.032212969870489494,58400.0,0.8955645217294684,0.009317383276665536,0.01547002462806768,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.799495535189785
2017-05-09,NI1709.SHF,76490,569112,306394,0.01003565297768394,-6880.0,-0.011944610341810269,-209444.0,0.5383720603325883,0.009317383276665536,0.01547002462806768,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.01908957364126329
2017-05-10,NI1709.SHF,76400,561256,386648,-0.0011766243953458266,-7856.0,-0.013803961258943787,80254.0,0.6888977578858845,0.009317383276665536,0.01553073975604402,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.14980585654289613
2017-05-11,NI1709.SHF,77130,555338,467742,0.009554973821989554,-5918.0,-0.01054420799064959,81094.0,0.8422654311428356,0.009317383276665536,0.013743246130967446,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.009892341686600359
2017-05-12,NI1709.SHF,76990,545076,356894,-0.001815117334370564,-10262.0,-0.01847883631229985,-110848.0,0.6547600701553545,0.009317383276665536,0.01553073975604402,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.20293953646670415
2017-05-15,NI1709.SHF,77340,547126,390452,0.004546044940901384,2050.0,0.0037609434280723164,33558.0,0.7136418302182678,0.008663751408480302,0.013743246130967446,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.083069883689737
2017-05-16,NI1709.SHF,76600,562082,466560,-0.009568140677527759,14956.0,0.02733556804099968,76108.0,0.8300568244491018,0.009317383276665536,0.013743246130967446,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.8223257263652806
2017-05-17,NI1709.SHF,76870,562424,422786,0.0035248041775457484,342.0,0.0006084521475513416,-43774.0,0.7517211214315178,0.009317383276665536,0.012813570672400687,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.0413325632509709
2017-05-18,NI1709.SHF,75510,569318,377374,-0.01769220762326007,6894.0,0.012257656145541418,-45412.0,0.6628527466196397,0.009317383276665536,0.012970093574266262,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.05434551477718652
2017-05-19,NI1709.SHF,76020,561034,403380,0.006754072308303494,-8284.0,-0.014550743169898017,26006.0,0.7189938577697609,0.009317383276665536,0.013030808702242602,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.07796670861594523
2017-05-22,NI1709.SHF,77850,551926,593256,0.024072612470402488,-9108.0,-0.016234310220057946,189876.0,1.074883227099285,0.009492095912754905,0.013030808702242602,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,1.0783830225034454
2017-05-23,NI1709.SHF,77630,550136,360972,-0.0028259473346178288,-1790.0,-0.0032431883984447296,-232284.0,0.6561504791542455,0.009380261185900185,0.012101133243675843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.060691357330625584
2017-05-24,NI1709.SHF,76270,558144,409382,-0.01751900038644849,8008.0,0.014556400599124553,48410.0,0.7334702155716087,0.009380261185900185,0.012101133243675843,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-2.0296259978732394
2017-05-25,NI1709.SHF,75920,556452,361662,-0.004588960272715381,-1692.0,-0.003031475748194068,-47720.0,0.649942852213668,0.009380261185900185,0.012101133243675843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.07620436020909449
2017-05-26,NI1709.SHF,75200,556952,406772,-0.009483667017913588,500.0,0.0008985500995593032,45110.0,0.7303537827317256,0.009519320419951571,0.01124440916622993,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.08585116918354285
2017-05-31,NI1709.SHF,72950,561388,348308,-0.029920212765957466,4436.0,0.007964779729671578,-58464.0,0.6204407646761242,0.009519320419951571,0.01124440916622993,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.21955433036285887
2017-06-01,NI1709.SHF,73160,548410,310184,0.0028786840301575634,-12978.0,-0.023117701126493584,-38124.0,0.5656060246895571,0.009519320419951571,0.012101133243675843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.2023901709633602
2017-06-02,NI1709.SHF,72080,559806,365946,-0.014762165117550574,11396.0,0.020780073302820945,55762.0,0.6537014608632277,0.009561557249758657,0.012101133243675843,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.939820918147296
2017-06-05,NI1709.SHF,73110,536734,367468,0.01428967813540516,-23072.0,-0.04121427780338194,1522.0,0.6846370828007915,0.009561557249758657,0.013030808702242602,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.7307540033202322
2017-06-06,NI1709.SHF,72980,534422,255328,-0.001778142524962334,-2312.0,-0.004307534085785547,-112140.0,0.4777647626781832,0.009519320419951571,0.013030808702242602,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.06085676610747881
2017-06-07,NI1709.SHF,73480,527134,374820,0.006851192107426796,-7288.0,-0.013637163140738928,119492.0,0.7110525976317217,0.008167429562670192,0.012947409643140173,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.06785971033312133
2017-06-08,NI1709.SHF,73200,530542,436998,-0.003810560696788201,3408.0,0.006465149278930937,62178.0,0.8236821966969627,0.006802632207865145,0.012947409643140173,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.026545885821427362
2017-06-09,NI1709.SHF,72900,542244,276698,-0.004098360655737654,11702.0,0.022056689197085255,-160300.0,0.5102831935438659,0.006802632207865145,0.012947409643140173,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.179583285413476
2017-06-12,NI1709.SHF,73880,529994,381494,0.013443072702332026,-12250.0,-0.02259130575903101,104796.0,0.7198081487714956,0.006802632207865145,0.014093953155318473,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.9085176694330102
2017-06-13,NI1709.SHF,72540,554638,360684,-0.018137520303194377,24644.0,0.04649863960724088,-20810.0,0.6503052441412236,0.008167429562670192,0.014093953155318473,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.716388806959535
2017-06-14,NI1709.SHF,73190,543000,397314,0.008960573476702427,-11638.0,-0.02098305561465319,36630.0,0.7317016574585635,0.009222120247308008,0.014553571884511285,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.12022482137950763
2017-06-15,NI1709.SHF,73300,528834,356100,0.0015029375597759298,-14166.0,-0.02608839779005523,-41214.0,0.6733682024983265,0.007905882792064611,0.014553571884511285,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.245854602302793
2017-06-16,NI1709.SHF,73600,518076,321092,0.004092769440654953,-10758.0,-0.020342867516082497,-35008.0,0.6197777932195276,0.007905882792064611,0.01539535540959125,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.16250098075427544
2017-06-19,NI1709.SHF,73900,512002,332320,0.0040760869565217295,-6074.0,-0.01172414858051718,11228.0,0.6490599646095132,0.006802632207865145,0.01539535540959125,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.0764806162399545
2017-06-20,NI1709.SHF,74740,511608,457316,0.011366711772665683,-394.0,-0.0007695282440303153,124996.0,0.8938796891369956,0.007905882792064611,0.01539535540959125,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.10597183528635368
2017-06-21,NI1709.SHF,74120,517316,368790,-0.008295424137008345,5708.0,0.01115697956247752,-88526.0,0.7128911535695783,0.00757330812221757,0.01409678186993174,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.028615554254691755
2017-06-22,NI1709.SHF,73840,513356,316972,-0.0037776578521316884,-3960.0,-0.0076548956537203505,-51818.0,0.6174506580228925,0.00757330812221757,0.01409678186993174,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.11432553505852039
2017-06-23,NI1709.SHF,75570,534972,452686,0.023429035752979388,21616.0,0.0421072316287332,135714.0,0.8461863424627831,0.00757330812221757,0.016990015328410712,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.655362673817126
2017-06-26,NI1709.SHF,75340,517078,277286,-0.003043535794627461,-17894.0,-0.033448479546593135,-175400.0,0.5362556519519299,0.00757330812221757,0.02056147040945172,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.36492015341220596
2017-06-27,NI1709.SHF,75270,510660,314670,-0.0009291213166976453,-6418.0,-0.012412053887421282,37384.0,0.6162025613911408,0.005474776381582225,0.02056147040945172,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.13341175204118927
2017-06-28,NI1709.SHF,75890,498600,350184,0.008237013418360473,-12060.0,-0.023616496298907275,35514.0,0.7023345367027678,0.005474776381582225,0.020881564458737067,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.846205171194532
2017-06-29,NI1709.SHF,76790,510358,392876,0.011859269996046917,11758.0,0.023582029683112626,42692.0,0.7698047253104683,0.007544102762893634,0.020881564458737067,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.3544129967915954
2017-06-30,NI1709.SHF,76650,502622,305508,-0.001823154056517784,-7736.0,-0.015157987138440077,-87368.0,0.6078285470990128,0.005474776381582225,0.020662961565367843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.1698114119495786
2017-07-03,NI1709.SHF,77240,498830,333600,0.007697325505544583,-3792.0,-0.007544436972516166,28092.0,0.6687649098891406,0.005474776381582225,0.017750427327261287,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.0015288853302841687
2017-07-04,NI1709.SHF,75200,482308,418318,-0.02641118591403413,-16522.0,-0.033121504320109074,84718.0,0.86732544349254,0.0072742588064856895,0.020662961565367843,long_unwinding,价格下跌且减仓，偏向多头离场、趋势衰减,多头离场,-1,-1.595326902341432
2017-07-05,NI1709.SHF,75250,473228,251716,0.0006648936170212671,-9080.0,-0.018826144289541102,-166602.0,0.5319127355101558,0.005897843080641119,0.020662961565367843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.18161250672519835
2017-07-06,NI1709.SHF,75210,471974,260996,-0.0005315614617940057,-1254.0,-0.0026498854674702477,9280.0,0.5529880883268994,0.005897843080641119,0.020662961565367843,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.03181446929264253
2017-07-07,NI1709.SHF,74650,481046,294290,-0.007445818375216073,9072.0,0.01922139778886134,33294.0,0.6117710156617039,0.007571571940380328,0.019782132652471918,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.11775579413645265
2017-07-10,NI1709.SHF,73550,494450,351594,-0.014735432016074967,13404.0,0.02786427909181244,57304.0,0.7110809990898979,0.007571571940380328,0.019782132652471918,short_buildup,价格下跌且增仓，偏向空头增仓、情绪偏空,空头增仓,-2,-1.868711529242625
2017-07-11,NI1709.SHF,74390,482330,314240,0.011420802175390987,-12120.0,-0.02451208413388617,-37354.0,0.6515041569050235,0.007571571940380328,0.019782132652471918,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.8690871804150482
2017-07-12,NI1709.SHF,75800,469406,421320,0.018954160505444184,-12924.0,-0.026794932929736892,107080.0,0.8975598948458264,0.007571571940380328,0.019782132652471918,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.9215922757570729
2017-07-13,NI1709.SHF,76220,477912,326082,0.005540897097625397,8506.0,0.01812077391426614,-95238.0,0.6823055290513734,0.007571571940380328,0.01902377103920122,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.23661671011891539
2017-07-14,NI1709.SHF,76640,493560,405906,0.005510364733665618,15648.0,0.03274242956862361,79824.0,0.8224045708728422,0.007571571940380328,0.01902377103920122,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.3825279430228923
2017-07-17,NI1709.SHF,79150,509946,606574,0.032750521920668074,16386.0,0.03319961098954538,200668.0,1.1894867299674867,0.007967169461952528,0.021401713735986982,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.6595013291021345
2017-07-18,NI1709.SHF,78970,492454,442626,-0.002274162981680372,-17492.0,-0.034301671157338176,-163948.0,0.8988169453390571,0.007571571940380328,0.02359926299100995,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.3657583413901855
2017-07-19,NI1709.SHF,79780,483370,413118,0.010257059642902355,-9084.0,-0.01844639296259143,-29508.0,0.8546620601195771,0.007571571940380328,0.02359926299100995,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.08189333319689074
2017-07-20,NI1709.SHF,78900,459674,397550,-0.01103033341689652,-23696.0,-0.04902248794919006,-15568.0,0.8648520473204924,0.007967169461952528,0.024064290216396722,long_unwinding,价格下跌且减仓，偏向多头离场、趋势衰减,多头离场,-1,-1.6005282136608658
2017-07-21,NI1709.SHF,78630,439770,404482,-0.003422053231939115,-19904.0,-0.0433002519176634,6932.0,0.9197580553471133,0.007571571940380328,0.024064290216396722,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.46722305149602517
2017-07-24,NI1709.SHF,78950,437622,430372,0.004069693501208116,-2148.0,-0.00488437137594655,25890.0,0.9834331912015393,0.007571571940380328,0.02359926299100995,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.008146778747384342
2017-07-25,NI1709.SHF,81120,459916,554328,0.02748575047498414,22294.0,0.05094350832453576,123956.0,1.2052809643500118,0.007967169461952528,0.024064290216396722,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.784292587995199
2017-07-26,NI1709.SHF,80920,409040,582920,-0.002465483234713961,-50876.0,-0.11062020021047325,28592.0,1.4250929004498338,0.007571571940380328,0.02565350853181153,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-1.1308568344518721
2017-07-27,NI1709.SHF,81800,388900,411584,0.010874938210578389,-20140.0,-0.049237238411891204,-171336.0,1.0583286191823091,0.007571571940380328,0.027329606010774665,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.6163769979868718
2017-07-28,NI1709.SHF,82380,365492,508494,0.007090464547677255,-23408.0,-0.06019028027770634,96910.0,1.3912589058036837,0.007571571940380328,0.030303354330218024,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.5309981573002909
2017-07-31,NI1709.SHF,83000,334618,434380,0.007526098567613548,-30874.0,-0.08447243715320718,-74114.0,1.2981369800787763,0.007485958471414811,0.03293196694436634,short_covering,价格上涨但减仓，更像空头回补推动的反弹,空头回补,1,0.23053661414406368
2017-08-01,NI1709.SHF,81970,312194,376464,-0.01240963855421684,-22424.0,-0.06701372908809444,-57916.0,1.205865583579441,0.007485958471414811,0.032971020279084495,long_unwinding,价格下跌且减仓，偏向多头离场、趋势衰减,多头离场,-1,-1.7942336764231128
2017-08-02,NI1801.SHF,83570,302356,212670,0.01951933634256431,-9838.0,-0.03151245699789229,-163794.0,0.7033761526147985,0.008891579105257952,0.032971020279084495,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,-0.11993120655327982
2017-08-03,NI1801.SHF,84060,322512,347622,0.005863348091420306,20156.0,0.06666313881649444,134952.0,1.0778575680904896,0.008891579105257952,0.03375064107344178,neutral,价格与持仓变化均不显著，资金方向暂不明确,震荡观望,0,0.7252648690791474
2017-08-04,NI1801.SHF,85120,339208,251036,0.01261004044729952,16696.0,0.051768616361561826,-96586.0,0.740065092804415,0.010565998926740372,0.03880096153750079,long_buildup,价格上涨且增仓，偏向多头增仓、资金流入,多头增仓,2,2.6437865680886135
