trade_date,Close,VIX,rsi,vix_mean,vix_std,vix_z,signal,position,holding_days,strategy_position,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2023-12-05,4567.18,12.85,66.95800497243701,13.592500000000001,0.8632245240639366,-0.8601470177242169,0,0,0,0.0,-0.0005689551794614278,-0.0,22113.881760519092,11087.743201471363
2023-12-06,4549.34,12.97,62.81205847137696,13.500499999999999,0.8237876259264985,-0.6439766552736876,0,0,0,0.0,-0.0039061302598102365,-0.0,22027.502057812468,11087.743201471363
2023-12-07,4585.59,13.06,67.24953890819333,13.431000000000001,0.7976867872319002,-0.4650948291213765,0,0,0,0.0,0.007968188792220499,0.0,22203.021352830143,11087.743201471363
2023-12-08,4604.37,12.35,69.29378359967414,13.284,0.7022625090213609,-1.3299869891980682,0,0,0,0.0,0.004095438100658821,0.0,22293.952452428268,11087.743201471363
2023-12-11,4622.44,12.63,71.15917668201298,13.206999999999999,0.6841983399710051,-0.843322712569648,0,0,0,0.0,0.003924532563629679,0.0,22381.44579479983,11087.743201471363
2023-12-12,4643.7,12.07,73.22045678653905,13.0725,0.6246504285540496,-1.60489764222303,0,0,0,0.0,0.004599302532861449,0.0,22484.384835132958,11087.743201471363
2023-12-13,4707.09,12.19,78.21905519795753,12.974,0.5989323834941779,-1.3089958426127108,0,0,0,0.0,0.013650752632599072,0.0,22791.31361061352,11087.743201471363
2023-12-14,4719.55,12.48,79.04694844009096,12.889,0.5361058418654139,-0.7629090527662556,0,0,0,0.0,0.002647070695482867,0.0,22851.643828983735,11087.743201471363
2023-12-15,4719.19,12.28,78.953571734721,12.787,0.43382145247738585,-1.1686835611856474,0,0,0,0.0,-7.627845875146644e-05,-0.0,22849.90074081252,11087.743201471363
2023-12-18,4740.56,12.56,80.43132384595509,12.725,0.36449676916928847,-0.4526789095443692,0,0,0,0.0,0.00452831947855481,0.0,22953.37239142019,11087.743201471363
2023-12-19,4768.37,12.53,82.18441472211752,12.681000000000001,0.32882406109635665,-0.45921213762928814,0,0,0,0.0,0.005866395531329616,0.0,23088.025952646163,11087.743201471363
2023-12-20,4698.35,13.67,66.12247816300834,12.697,0.36848337818415416,2.6405532992962626,0,0,0,0.0,-0.014684263175886003,-0.0,22748.99530334582,11087.743201471363
2023-12-21,4746.75,13.65,70.42515609638504,12.737,0.4250461275253826,2.148002159943166,0,0,0,0.0,0.01030148882054327,0.0,22983.343824141826,11087.743201471363
2023-12-22,4754.63,13.03,71.06939980797875,12.7655,0.4246047697851791,0.6229322391592983,0,0,0,0.0,0.0016600832148312428,0.0,23021.49808744498,11087.743201471363
2023-12-26,4774.75,12.99,72.70436095198785,12.7805,0.4270889837001298,0.4905300955903269,0,0,0,0.0,0.0042316647141837915,0.0,23118.91734856927,11087.743201471363
2023-12-27,4781.58,12.43,73.2568703039392,12.7675,0.43389150960035205,-0.7778442134322108,0,0,0,0.0,0.001430441384365766,0.0,23151.987604706395,11087.743201471363
2023-12-28,4783.35,12.47,73.40709777272927,12.742,0.4357280658466118,-0.6242425524541532,0,0,0,0.0,0.0003701705294067992,0.0,23160.557788214846,11087.743201471363
2023-12-29,4769.83,12.45,70.16485978746687,12.7185,0.4382894381307342,-0.612608875872369,0,0,0,0.0,-0.0028264709879060046,-0.0,23095.09514356274,11087.743201471363
2024-01-02,4742.83,13.2,64.0780737037818,12.747,0.4505914242159473,1.0053453653456526,0,0,0,0.0,-0.0056605790982068305,-0.0,22964.36353072199,11087.743201471363
2024-01-03,4704.81,14.04,56.628423510236125,12.794999999999998,0.5317547911328558,2.341304715558162,0,0,0,0.0,-0.008016310936719062,-0.0,22780.27405219587,11087.743201471363
2024-01-04,4688.68,14.13,53.77220632795809,12.859,0.6099948230997861,2.083624240516028,0,0,0,0.0,-0.003428406248073834,-0.0,22702.17401830249,11087.743201471363
2024-01-05,4697.24,13.35,55.06742224024262,12.878,0.6194785583121826,0.7619311333163817,0,0,0,0.0,0.001825673750394552,0.0,22743.62078148459,11087.743201471363
2024-01-08,4763.54,13.08,63.579083353562275,12.879,0.6198038739014762,0.32429613376690736,0,0,0,0.0,0.014114671594383177,0.0,23064.639519682438,11087.743201471363
2024-01-09,4756.5,12.76,62.2310399905533,12.8995,0.6080553558579089,-0.22941990175085059,0,0,0,0.0,-0.001477892491718369,-0.0,23030.552462112108,11087.743201471363
2024-01-10,4783.45,12.69,65.26704271081876,12.9025,0.6068024476914463,-0.35019634612293904,0,0,0,0.0,0.005665930831493693,0.0,23161.04197937352,11087.743201471363
2024-01-11,4780.24,12.44,64.6009465088791,12.921000000000001,0.5853465010690719,-0.8217355004625589,0,0,0,0.0,-0.000671063771963798,-0.0,23145.49944318023,11087.743201471363
