trade_date,roll_yield,dominant_code,close,virtual_real_ratio,oi_change,vol_change,signal,signal_text,roll_component,ratio_component,agreement_boost,combo_score_raw,combo_score
2020-02-28,0.0243674559054823,SS2006.SHF,12470,0.411563551210809,2248.0,6441.0,bearish,升水与高虚实盘比共振，偏空信号增强,-2.5117348214822353,0.31486278306515963,0.85,-1.3810957796632772,-1.1739314127137856
2020-03-02,-0.0192510588687448,SS2006.SHF,12650,0.24705623821121833,800.0,-8654.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.7914968546019865,0.4746892415636189,0.85,-0.2850224161357443,-0.24226905371538265
2020-03-03,-0.014406948594812,SS2006.SHF,12675,0.23175973383688517,998.0,-604.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.9696083740152014,0.4869417204875951,0.85,-0.3869883362140828,-0.32894008578197037
2020-03-04,0.0,SS2006.SHF,12580,0.19209966151376626,1709.0,-1877.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.5038933579488099,0.5232456601490783,0.85,-0.6930377507096546,-0.5890820881032064
2020-03-05,0.0048099097944875,SS2006.SHF,12645,0.2521235323272547,1197.0,3742.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.6509364151664006,0.4605572908380033,0.85,-0.8063389327646389,-0.6853880928499431
2020-03-06,-0.014498512142737,SS2006.SHF,12595,0.13894873636332547,-29.0,-6626.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8960236647178805,0.5705787281827577,0.85,-0.3093827075576252,-0.2629753014239814
2020-03-09,0.0149498278076576,SS2006.SHF,12200,0.35711870740430984,-2285.0,11943.0,bearish,升水与高虚实盘比共振，偏空信号增强,-1.9703987141275963,0.3490425291366512,0.85,-1.0426222168218973,-0.8862288842986127
2020-03-10,-0.0146733686127253,SS2006.SHF,12445,0.35837231563927974,-830.0,-227.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8391500810225679,0.3459806397791392,0.85,-0.365097792701885,-0.3103331237966023
2020-03-11,0.0,SS2006.SHF,12370,0.28753347640246174,1016.0,-3630.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.3715736732805386,0.4156722700319118,0.85,-0.6566752959555584,-0.5581740015622246
2020-03-12,0.0,SS2006.SHF,12260,0.26691476165160377,47.0,-1150.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.3482878539320489,0.4343385638379248,0.85,-0.6352372868240593,-0.5399516938004504
2020-03-13,0.0199617217324311,SS2006.SHF,12180,0.3879475440932387,-1603.0,6208.0,bearish,升水与高虚实盘比共振，偏空信号增强,-2.0330590501323154,0.30898010419853966,0.85,-1.0962433883999734,-0.9318068801399774
2020-03-16,0.0049791965772424,SS2006.SHF,12215,0.40223944875107664,-260.0,679.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.4541494043627345,0.2928778018485016,0.85,-0.75533852187824,-0.642037743596504
2020-03-17,-0.0099767669933719,SS2006.SHF,12200,0.29250393821800436,-2513.0,-6723.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.8977017585282946,0.4040026065752607,0.85,-0.37702001248687245,-0.3204670106138416
2020-03-18,0.0353022700179833,SS2006.SHF,12045,0.564235232364134,1289.0,14872.0,bearish,升水与高虚实盘比共振，偏空信号增强,-2.4507956297577027,0.12208028502182244,0.85,-1.4216452638458927,-1.2083984742690088
2020-03-19,0.0155773235349731,SS2006.SHF,11945,0.6270734768755432,-1558.0,2375.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.710956283984309,0.05647947992809188,0.85,-1.0039819784193487,-0.8533846816564463
2020-03-20,-0.0152369045170074,SS2006.SHF,11985,0.3791476525640034,-69.0,-12865.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.6240925712308408,0.31398319963762333,0.85,-0.24886226288345517,-0.21153292345093688
2020-03-23,0.0103063679747563,SS2006.SHF,11800,0.3090638055822529,-733.0,-3851.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.4966083658273337,0.38558878811277,0.85,-0.7437295042512921,-0.6321700786135983
2020-03-24,0.0103063679747563,SS2006.SHF,11800,0.27768584911442057,-2032.0,-2164.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.4705523490713643,0.41654350562790526,0.85,-0.7157140071916566,-0.608356906112908
2020-03-25,-0.0203286040052734,SS2006.SHF,11980,0.3287106286593444,-2153.0,1790.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.4033926486058573,0.3609283357695243,0.85,-0.09766425485570462,-0.08301461662734892
2020-03-26,-0.0238769909560669,SS2006.SHF,11950,0.3629386643560067,1673.0,2209.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.27792201295460434,0.3231503687152065,0.85,-0.03749306028667998,-0.031869101243677984
2020-03-27,0.0050390005552255,SS2006.SHF,12070,0.2862020031672254,152.0,-3676.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.2815836151807565,0.5374748386812849,0.85,-0.5539602336359398,-0.47086619859054885
2020-03-30,0.0051195736781751,SS2006.SHF,11880,0.2703158157533392,-557.0,-923.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.2654090846867743,0.7866981241428312,0.85,-0.444566201154932,-0.3778812709816922
2020-03-31,0.0,SS2006.SHF,11980,0.19384877016881663,152.0,-3646.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.0608781735510464,1.0103568309336473,0.85,-0.2323841717571689,-0.19752654599359357
2020-04-01,0.0152178464700947,SS2006.SHF,11985,0.2586958789775691,-293.0,3051.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.5906492446375884,0.8069459272635572,0.85,-0.6316111758771301,-0.5368694994955606
2020-04-02,0.0050874626150735,SS2006.SHF,11955,0.353199688257707,-1733.0,3917.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.1957489946954707,0.5241715863103495,0.85,-0.5077807622931425,-0.4316136479491711
2020-04-03,0.0102069357216653,SS2006.SHF,11915,0.2160143949617634,-1732.0,-6711.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-1.361441692581031,0.9228098333068322,0.85,-0.44774108222588577,-0.3805799198920029
2020-04-07,-0.0202104143925906,SS2006.SHF,12050,0.277491067884081,882.0,2978.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.20536071751183338,0.7302977939455679,0.85,0.16890268707112716,0.14356728401045807
2020-04-08,-0.034940194953417,SS2006.SHF,12205,0.32717170637888665,1453.0,2728.0,bullish,贴水与低虚实盘比共振，偏多信号增强,0.3796743584543546,0.578461390545129,1.15,0.4591891712906644,0.5280675469842641
2020-04-09,-0.0148524942147896,SS2006.SHF,12295,0.2749968371779193,631.0,-2268.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.3843889798751996,0.720759364178665,0.85,0.057670357746346296,0.04901980408439435
2020-04-10,-0.0195527027484484,SS2006.SHF,12455,0.3178278389043155,471.0,2181.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.18561128067127122,0.5878181030084214,0.85,0.12376047280060586,0.10519640188051498
2020-04-13,-0.013547230404302,SS2006.SHF,12510,0.557186287870846,-202.0,11352.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.40885937112935244,-0.14459309862611922,1.15,-0.30315286212805914,-0.34862579144726796
2020-04-14,-0.0041135300438434,SS2006.SHF,12805,0.4537211859659315,502.0,-4707.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,-0.7702170844384776,0.1504099753726505,0.85,-0.40196626051402634,-0.34167132143692236
2020-04-15,-0.046225032578463,SS2006.SHF,12860,0.8552648399880683,-1263.0,18273.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.9019470206903744,-1.207524720886622,0.85,0.05815832405957583,0.04943457545063945
2020-04-16,-0.033916454673805,SS2006.SHF,12695,0.6429622677729667,-51.0,-9997.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,0.41321510046943116,-0.540108445673502,0.85,0.03188568201225786,0.02710282971041918
2020-04-17,-0.0579617356173434,SS2006.SHF,12945,0.6439699691880397,-797.0,-466.0,neutral,展期与虚实盘信号未形成共振，维持中性判断,1.3527964134990071,-0.5408717099445364,0.85,0.5953291641215896,0.5060297895033512
