ts_code,trade_date,open,high,low,close,vol,oi,delist_date
NI2104.SHF,20201214,128660.0,132690.0,127470.0,130770,35180,46992,20210415
NI2105.SHF,20201214,129080.0,132500.0,127530.0,130660,10545,20931,20210517
NI2106.SHF,20201214,128410.0,132300.0,127920.0,130110,139,8664,20210615
NI2107.SHF,20201214,127790.0,130430.0,127790.0,130430,13,176,20210715
NI2109.SHF,20201214,127720.0,131630.0,127660.0,130140,127,439,20210915
NI2012.SHF,20201215,130800.0,130800.0,129500.0,130600,222,7530,20201215
NI2101.SHF,20201215,131490.0,131590.0,129480.0,130990,4863,14459,20210115
NI2102.SHF,20201215,132000.0,132120.0,129780.0,131480,447237,177687,20210205
NI2103.SHF,20201215,131900.0,131980.0,129730.0,131380,266533,86886,20210315
NI2104.SHF,20201215,131790.0,131870.0,129660.0,131410,29981,47441,20210415
NI2105.SHF,20201215,131810.0,131850.0,129750.0,131540,6591,21610,20210517
NI2106.SHF,20201215,131360.0,131690.0,129800.0,131490,2094,6662,20210615
NI2107.SHF,20201215,131080.0,131500.0,130460.0,131500,11,178,20210715
NI2109.SHF,20201215,130350.0,131550.0,129600.0,131550,111,475,20210915
NI2101.SHF,20201216,131010.0,133670.0,127920.0,129050,8309,13080,20210115
NI2102.SHF,20201216,131500.0,134180.0,128260.0,129370,637162,159593,20210205
NI2103.SHF,20201216,131400.0,133980.0,128360.0,129360,387848,86055,20210315
NI2104.SHF,20201216,131910.0,133960.0,128470.0,129470,39937,48267,20210415
NI2105.SHF,20201216,131540.0,134050.0,128510.0,129520,14478,23255,20210517
NI2106.SHF,20201216,132000.0,133880.0,128750.0,129430,550,6740,20210615
NI2107.SHF,20201216,133600.0,135870.0,129310.0,129310,72,153,20210715
NI2109.SHF,20201216,125050.0,133500.0,125050.0,130430,815,889,20210915
NI2101.SHF,20201217,129150.0,130330.0,128340.0,130080,3435,12503,20210115
NI2102.SHF,20201217,129490.0,130760.0,128650.0,130450,374216,156328,20210205
NI2103.SHF,20201217,129300.0,130910.0,128820.0,130540,371562,88410,20210315
NI2104.SHF,20201217,129270.0,130860.0,128880.0,130620,26823,48222,20210415
NI2105.SHF,20201217,129560.0,130950.0,129000.0,130660,7891,23519,20210517
NI2106.SHF,20201217,129580.0,130940.0,129180.0,130780,195,6670,20210615
NI2107.SHF,20201217,129780.0,130730.0,129780.0,130730,9,147,20210715
NI2109.SHF,20201217,130620.0,131170.0,129470.0,130880,333,901,20210915
NI2101.SHF,20201218,130650.0,131700.0,128570.0,131190,2600,12239,20210115
NI2102.SHF,20201218,131060.0,132100.0,128900.0,131530,479129,148084,20210205
NI2103.SHF,20201218,131000.0,132280.0,129130.0,131800,588548,99628,20210315
NI2104.SHF,20201218,131160.0,132330.0,129220.0,131850,35930,48992,20210415
NI2105.SHF,20201218,131480.0,132440.0,129410.0,131990,11497,24141,20210517
NI2106.SHF,20201218,131330.0,132300.0,129550.0,131840,1123,7688,20210615
NI2107.SHF,20201218,131830.0,132310.0,129630.0,132250,10,146,20210715
NI2109.SHF,20201218,131290.0,132870.0,129680.0,132220,105,923,20210915
NI2110.SHF,20201218,130520.0,132560.0,129830.0,132090,33,101,20211015
NI2101.SHF,20201221,130900.0,132800.0,128500.0,132190,3385,11679,20210115
NI2102.SHF,20201221,131240.0,133280.0,129110.0,132740,409781,135403,20210205
NI2103.SHF,20201221,131480.0,133570.0,129360.0,133050,736995,122341,20210315
NI2104.SHF,20201221,131460.0,133630.0,129560.0,133200,50243,52070,20210415
NI2105.SHF,20201221,131600.0,133790.0,129700.0,133280,15260,25474,20210517
NI2106.SHF,20201221,131500.0,133700.0,129900.0,133660,258,7743,20210615
NI2107.SHF,20201221,131640.0,134210.0,130060.0,133990,19,147,20210715
NI2109.SHF,20201221,132060.0,134580.0,130500.0,134230,204,972,20210915
NI2101.SHF,20201222,130600.0,130600.0,124410.0,125110,3351,10785,20210115
NI2102.SHF,20201222,131050.0,131150.0,124690.0,125430,375838,107629,20210205
NI2103.SHF,20201222,131480.0,131550.0,125100.0,125740,751353,118771,20210315
NI2104.SHF,20201222,132180.0,132180.0,125310.0,126050,53730,52010,20210415
NI2105.SHF,20201222,132440.0,132440.0,125580.0,126150,20950,25124,20210517
NI2106.SHF,20201222,131650.0,131650.0,125800.0,126810,799,7984,20210615
NI2107.SHF,20201222,131370.0,131370.0,128610.0,128620,30,144,20210715
NI2109.SHF,20201222,132200.0,132200.0,126800.0,126800,337,1030,20210915
NI2101.SHF,20201223,125740.0,125950.0,120430.0,123140,4075,10350,20210115
NI2102.SHF,20201223,125940.0,126330.0,120780.0,123650,281347,84516,20210205
NI2103.SHF,20201223,126300.0,126620.0,121160.0,124010,834543,127083,20210315
NI2104.SHF,20201223,126500.0,126820.0,121250.0,124120,57704,54149,20210415
NI2105.SHF,20201223,126800.0,127080.0,121720.0,124370,21443,25978,20210517
NI2106.SHF,20201223,126810.0,127100.0,122000.0,124570,893,8006,20210615
NI2107.SHF,20201223,127190.0,127190.0,123270.0,125050,8,144,20210715
NI2109.SHF,20201223,127630.0,127890.0,122140.0,125010,407,1139,20210915
NI2101.SHF,20201224,123250.0,125310.0,123250.0,124390,1110,9956,20210115
NI2102.SHF,20201224,123640.0,125550.0,123610.0,124840,125612,72163,20210205
NI2103.SHF,20201224,124010.0,125850.0,124000.0,125140,649866,135413,20210315
NI2104.SHF,20201224,124570.0,126030.0,124200.0,125330,33860,54595,20210415
NI2105.SHF,20201224,124530.0,126370.0,124500.0,125490,11514,27066,20210517
NI2106.SHF,20201224,124890.0,126440.0,124700.0,125700,226,8027,20210615
NI2107.SHF,20201224,125810.0,125810.0,125810.0,125810,1,143,20210715
NI2109.SHF,20201224,125810.0,127000.0,125750.0,126500,81,1148,20210915
NI2101.SHF,20201225,124840.0,127490.0,124710.0,126920,1321,9299,20210115
NI2102.SHF,20201225,125010.0,127850.0,125000.0,127200,100934,65855,20210205
NI2103.SHF,20201225,125320.0,128150.0,125300.0,127520,754580,142098,20210315
NI2104.SHF,20201225,125350.0,128240.0,125350.0,127650,35554,55602,20210415
NI2105.SHF,20201225,125880.0,128470.0,125580.0,127920,15002,28307,20210517
NI2106.SHF,20201225,125940.0,128290.0,125940.0,127860,383,7961,20210615
NI2107.SHF,20201225,128600.0,128600.0,128600.0,128600,2,141,20210715
NI2109.SHF,20201225,127030.0,128820.0,126540.0,128170,105,1108,20210915
NI2101.SHF,20201228,126920.0,127920.0,125720.0,127140,911,9090,20210115
NI2102.SHF,20201228,126900.0,128500.0,126000.0,127510,87722,57682,20210205
NI2103.SHF,20201228,127710.0,128850.0,126280.0,127800,792362,147173,20210315
NI2104.SHF,20201228,127660.0,128950.0,126450.0,127860,41643,57687,20210415
NI2105.SHF,20201228,127920.0,128960.0,126420.0,128020,14846,28682,20210517
NI2106.SHF,20201228,127860.0,129100.0,126760.0,127340,358,8017,20210615
NI2107.SHF,20201228,128050.0,129220.0,127020.0,128040,46,165,20210715
NI2109.SHF,20201228,128170.0,129470.0,126830.0,127990,204,1097,20210915
